id,campaigncoop,checksum,dropin,game,lancoop,offlinecoop,offlinecoopmax,offlinemax,onlinecoop,onlinecoopmax,onlinemax,platform,splitscreen,splitscreenonline
825,True,becc52c4-1bed-289b-d0f9-c1a806fe5fb8,False,9474,True,True,2,0,False,0,0,39,False,
9010,False,c234ceb0-ef18-13e7-d38b-e0f65650cd54,False,104249,False,False,,2,False,,2,6,True,
2023,True,90a142ce-9ea7-a75c-d1e7-946204561469,True,1078,False,True,2,0,False,0,0,5,False,
2028,False,71b0a92d-b728-5184-9f7f-62ff5accb7e1,False,2041,True,False,0,0,True,2,0,6,False,
2029,True,17c49ef9-275d-cdec-ab03-b86617acb5e0,True,7163,False,True,2,0,False,0,0,9,False,
2030,True,15ba420f-6294-3510-9e28-bec3bf88b259,True,7163,False,True,2,0,False,0,0,12,False,
823,True,9018d166-19a9-31fe-6475-175298e57eed,False,9636,False,True,2,0,False,0,0,9,True,
824,True,d47959b4-40bc-ba17-1c87-ae37ed9201e5,True,16847,False,True,2,0,True,2,0,6,False,
844,False,6b90a39b-2143-c452-7639-3ea1401c7a3a,False,1365,True,False,0,0,True,3,0,6,False,
846,True,4bb41bbf-41b8-7fed-5948-4ee8fa3c90b0,True,3013,False,False,0,0,True,5,0,6,False,
849,True,1a41298e-9c82-c5e5-098f-39decf99713c,False,19648,False,True,2,0,False,0,0,5,False,
851,False,9abe541b-743f-6c7d-15b1-19878501ceb0,False,20086,False,True,2,0,False,0,0,12,False,
1852,True,d4cc8633-0aab-8c2b-182e-e6c6cf432ded,True,2949,True,False,0,0,True,6,0,6,False,
852,True,479e178f-f417-b5d4-a998-0cdd8fc4c509,False,19912,False,False,0,0,True,4,0,46,False,
857,True,109166e9-a40a-cf6c-1227-8f6269419142,True,4969,False,True,2,0,False,0,0,12,False,
859,False,783af69d-f6e9-d605-76de-edfff0d941fe,False,529,False,True,2,0,True,4,0,9,True,
860,True,ce5a752f-6e09-ed03-6e95-2d92d639d202,True,1216,False,False,0,0,True,2,0,9,False,
863,True,0538d0d7-03f3-79e1-0c9f-877b1b198eae,False,6330,True,False,0,0,True,2,0,6,False,
10871,False,618a4c7a-ce89-cbaa-9919-84c80f54ab7f,False,874,True,True,2,4,True,,2,6,True,
872,False,84a600b4-28aa-7fc3-0db9-d285092171e8,False,19136,False,True,2,0,False,0,0,12,False,
873,False,184acac0-0ec6-320f-9658-21ca2075792c,False,3271,True,True,6,0,True,6,0,6,False,
882,False,25c4212a-e4de-8fad-d779-ca299f7950b0,False,1266,False,False,0,0,True,4,0,12,False,
886,True,cab7e469-7b4e-391b-f198-b3e36c74284b,True,5124,False,True,4,0,False,0,0,12,False,
890,True,e8635acf-45ba-ebdd-81c1-f285765bd9d0,False,9270,True,False,0,0,True,2,0,38,False,
909,True,0139d9f9-e8ca-6c66-961c-38ae34e3aba5,True,1673,False,True,2,0,False,0,0,12,False,
7472,False,27ccc2ad-daba-d611-01e3-1d7e10e930c1,False,41592,False,False,,,False,,,,False,
751,False,08821b8b-e3f4-d6f2-a9aa-90e42d8db1fd,False,6651,False,True,4,0,False,0,0,12,False,
821,True,0996c9e8-1099-eef3-0ab1-fd4d75cf539f,True,1676,False,True,2,0,False,0,0,12,False,
635,True,53c5b650-fe96-27a6-093f-42ff5edc5158,False,977,False,False,0,0,True,4,0,6,False,
10656,False,00bfffe5-084d-7b72-2f1e-d6b4c9b19f9c,False,134150,False,False,,8,False,,8,6,False,
800,True,8b23ac12-e99f-9d51-d4ac-33c0297e84a6,False,23667,False,True,4,0,False,0,0,5,True,
837,False,edf26310-eb2e-27c8-996b-60f181f34dba,True,1510,False,True,2,0,False,0,0,5,True,
822,True,b0688f21-4532-1809-f949-6d79c9c63828,False,25647,True,False,0,0,True,5,0,6,False,
908,False,04d0a865-4191-231f-910b-8be6601d8ecd,False,5807,False,True,2,0,False,0,0,12,True,
11321,False,a61bf5bb-904f-bc67-340a-d204aad7ccf1,False,136097,False,False,,1,False,,4,,False,
11322,True,fa970b58-b5ab-8a1d-dacb-de67a4299752,True,136099,False,False,,,True,12,12,49,False,
11325,True,c4bd3621-83bc-dd64-6b40-ee4bb68b560d,True,132156,False,False,,,True,12,12,6,False,
11326,True,5e0a1448-3784-0427-896e-d82d57bcd6b2,True,136101,False,False,,,True,12,12,49,False,
11329,True,81255095-97f0-d4b7-b0b8-ed0420fe7d38,True,132155,False,False,,,True,12,12,6,False,
11337,True,71756b13-2e0e-20bb-ee92-69498cc0fb46,True,136105,False,False,,,True,12,12,6,False,
11343,True,4908e37b-d2e1-a4bf-87c4-c89f7dea0471,True,136107,False,False,,,True,12,12,130,False,
11344,True,8eaaedd9-1190-e8d1-d483-9669fe08f3cf,True,67201,False,False,,,True,12,12,130,False,
11472,False,87bcc471-098b-b9ee-6586-ba4994e962b1,True,58169,False,False,,2,False,,2,23,False,
9379,False,5dce442a-87de-0690-a0ca-f7624ea45994,False,116647,False,True,4,4,False,0,2,48,False,
778,True,da76a6c2-19f5-e36a-df1e-efe00f5e6cf9,False,20240,False,True,2,0,False,0,0,5,False,
10562,False,fa7a441d-4ef8-7af0-7187-c8ea4789b6b4,False,48274,False,False,,2,False,,,18,False,
9584,True,75c0bf34-bf31-e42c-8ea4-95c397dcba0f,False,26166,False,False,0,0,True,4,0,6,False,
952,False,333da917-2fc3-6fa1-4132-ae9b3cb6e039,True,9123,False,False,0,0,True,4,0,46,True,
5593,False,24027c9d-ec3e-86be-8194-64603d3d5e76,True,24050,False,True,8,,False,,,34,True,
9669,False,ed9048d0-eb02-a8bd-97e0-92a780e76609,False,120569,False,False,,,False,,,6,False,
10689,False,efd0bae0-e717-2d42-335e-cd96b10bd84e,False,68792,False,True,8,8,False,,,6,True,
8217,False,7ec8bfef-e693-a22d-fd69-003ade508df8,False,23379,False,False,0,2,False,0,2,49,False,
10259,False,7c1c532c-91e2-9a59-0534-fbb60c881e8c,False,2628,False,False,,,False,,,21,False,
8728,False,d4e8935d-f03e-2397-3533-93f5bb922b07,False,12301,False,True,2,,False,,,14,True,
780,True,634eeb50-c5c6-17d5-314f-2011c47756cd,False,15418,True,False,0,0,True,2,0,6,False,
9003,False,296a3ec4-0ac0-2356-51d2-264d6b540e58,False,45037,True,False,2,,False,,4,7,True,
4780,True,d9f6a598-a734-ca8c-6b89-d1476bc7d11e,True,7306,True,True,2,0,True,4,0,6,False,
787,True,bbcd486f-43c1-db89-8267-e12673063395,False,19807,False,True,2,0,True,2,0,9,False,
1009,True,cec7476c-da48-2338-a2db-c827d2ca527d,False,47424,False,True,4,0,False,0,0,6,False,
9479,True,8335516b-c9c5-c568-95f9-ae0b39fb80bc,True,1021,True,True,2,12,True,4,12,12,True,
806,False,cfb181b2-c264-1c51-748b-2edd63a23671,False,11697,True,False,0,0,False,0,0,38,False,
826,True,2f8c569a-dc18-97f1-7de4-4809862d4264,True,1352,False,False,0,0,True,2,0,9,False,
980,True,56d48b27-6933-bd2c-7f3d-fe50c3cc3438,True,18840,True,False,0,0,False,0,0,39,False,
953,True,436f1e0f-dbaa-4e45-4a84-16bc7fb5c7b5,True,8633,False,True,2,0,True,2,0,9,False,
8871,False,53189771-3095-8b62-d7a1-a9d09aab0771,False,107110,False,True,,,False,,,,False,
9481,False,89d46aa7-d350-49f3-468f-9bbd690494aa,False,114455,False,False,,,True,,,6,False,
10893,False,76bb439d-e24f-f58c-162e-5f17e2e4d7b7,False,100004,False,True,4,4,True,2,4,9,True,
11323,True,fa452125-238d-6615-ea3e-c47e5a5b97f4,True,136099,False,False,,,True,12,12,6,False,
920,True,bc77b0fb-4d34-a2be-6a4d-6b31a366a9e4,False,6404,True,True,2,0,True,8,0,6,False,
11327,True,3b7dcb3d-c4bb-9657-962d-dffd5f2fe43a,True,136101,False,False,,,True,12,12,6,False,
921,True,7f263ea9-baf5-ebf6-9e58-e1f116e2d267,True,10550,False,False,0,0,True,16,0,6,False,
927,False,383bfc82-d1b0-4a80-4388-b6bcd6bdb9c6,False,7467,False,True,2,0,False,0,0,9,False,
8954,False,81b2e55b-d660-8680-966c-b03265de4799,False,8908,False,False,,,False,,,19,False,
11328,True,b959bded-986a-92e5-594c-dc983d8b0a9f,True,132155,False,False,,,True,12,12,49,False,
928,True,d4bb2d51-9fb3-d7f7-4984-e47303df74a9,True,20239,False,True,2,0,False,0,0,9,False,
11332,True,033e7c31-d014-14ce-9482-3a710b40b709,True,136103,False,False,,,True,12,12,6,False,
779,False,a1938546-672c-3e76-5052-b44c392d7090,False,10017,False,True,2,0,False,0,0,12,True,
9483,False,c3afe0ae-adf4-95f5-bd5a-97fb58e566b1,False,117958,False,False,,,False,,,55,False,
11330,True,5d1c52f5-c3bd-5e72-f74d-79e50b62cc2b,True,136102,True,False,,,True,8,8,6,False,
11334,True,5703882a-cd74-7ffd-00cd-96081ba6bca7,True,136104,False,False,,,True,12,12,46,False,
932,False,d795cc62-ba15-adc2-c2db-23e9a5e5ffc4,False,5313,False,False,0,0,True,2,0,12,True,
11335,True,c86aaba0-abf0-7d10-480f-31bedb57a4a7,True,136105,False,False,,,True,12,12,48,False,
11336,True,5c6d2c34-28de-af83-9b4b-edfd8ada9ab8,True,136105,False,False,,,True,12,12,46,False,
11338,True,bda94598-3bf6-c3c5-2a2f-448268ec0ef1,True,136106,False,True,,,False,12,12,48,False,
8988,False,591b4a20-c7fc-93dd-d881-00c743e46d54,True,110398,False,False,,4,False,,12,12,True,
967,True,6600fa8b-99e2-d33e-cf52-79d89d9851a6,False,6834,True,True,2,0,True,2,0,9,True,
11339,True,5cdefd0e-2a5b-64ad-770a-1128feed0e78,True,136106,False,True,,,False,12,12,46,False,
11341,True,59266ac5-3723-d2e9-301d-3614147be5df,True,136107,False,False,,,True,12,12,48,False,
939,True,8f8ff59f-71d9-0a27-1289-712aeed18990,False,5585,False,True,2,0,True,4,0,12,True,
944,True,63ac4e86-2093-50a6-e89d-14ffd7d40082,True,20238,False,True,6,0,False,0,0,12,False,
964,False,6b562a46-4cd3-a009-3608-55152353de5e,False,1443,True,False,0,0,False,0,0,37,False,
8949,False,cb42004e-ed18-7b7c-6d54-7590ba9e85b7,True,22099,True,False,,,True,32,32,14,False,
950,True,d3f1009f-8367-8a00-aa88-4e264ee5cf76,False,28368,False,True,2,0,True,2,0,41,True,
1436,True,eaf7a869-f59c-bfc5-f3f7-53f564418933,False,1853,True,True,2,0,True,4,0,12,True,
2032,True,d8a5c158-14d5-d803-281b-dc073970486a,False,7243,False,True,2,0,False,0,0,8,True,
11342,True,9c0ad41f-f642-2512-f10f-929c361c1824,True,136107,False,False,,,True,12,12,6,False,
785,False,13abd710-e8f6-ae9e-bc97-3c6ecc3bd393,False,5294,False,True,3,0,False,0,0,12,False,
982,True,6d0debd8-5be4-39fa-6572-a9e5ca90d85d,False,5498,False,True,4,0,False,0,0,9,False,
983,True,e8432be9-8c65-e76b-9695-6d64e4ad2cbe,True,1981,True,False,0,0,True,2,0,6,False,
1016,True,7a0f1c5f-14c4-a917-27c8-dc9e5a2eaae5,True,22226,False,True,2,0,False,0,0,9,False,
11349,False,658dcd1d-65eb-a88e-3afe-c5bd2852c35c,False,20610,False,True,2,1,False,,,20,False,
7089,False,f18e4f32-c412-7fc9-cd5a-cc186a34608f,False,7846,False,True,0,0,True,0,0,,False,
11101,False,9926e430-59a9-c03b-f0a5-8c44c7687f3c,False,135376,False,False,,2,False,,,7,False,
11478,True,bcd784d4-d1d7-3547-1d48-98837c2477b9,True,89900,True,False,4,4,True,4,4,37,False,
7077,False,817b7f8f-03b9-10c0-8a8a-12651590ace4,False,3839,False,False,0,0,True,0,0,82,False,
11602,False,5d2af148-5e8a-fd89-7425-ae9dea4f9dab,False,137324,False,False,2,,True,,,130,False,
2033,True,48803140-f980-288b-ef4f-f31b4c37f273,False,7243,False,True,2,0,False,0,0,12,True,
2036,False,c7892d32-f3e5-2a95-0efe-da686128d235,False,20420,False,True,4,0,True,4,0,9,False,
2040,True,9a52edf1-4d3e-ca2f-b642-c89c4ce1dd2b,True,6994,False,True,2,0,True,2,0,12,True,
1067,True,9e050114-20cb-4d68-2b74-04e980ec683a,True,16279,True,False,0,0,True,4,0,6,False,
7104,False,ed1ef7e9-f817-f949-00bb-9fbc9a1f2b07,True,6440,True,False,0,0,True,4,0,37,False,
11605,True,18494b13-82b9-d43b-7e04-e576a1b0264c,False,137325,False,True,2,2,False,,,48,False,
11713,False,bc7b4c33-0d10-71a6-9a81-fbcef6bb123f,False,138906,False,False,,,False,,,6,False,
1265,True,fdd2ee82-5ba5-c340-c399-b423024c7fd4,True,18179,False,False,0,0,True,3,0,6,False,
935,False,4796b03b-8243-abec-dc56-744e2c2a6327,False,5295,False,True,2,0,False,0,0,12,False,
10271,False,9c9e1abb-5e4b-759d-45da-29c2ffb1e746,False,131883,False,False,,,False,,,6,False,
10694,True,487089e2-cd40-473d-1af6-0904d7657492,False,117621,False,False,,2,False,,,,False,
10383,False,a12d3602-8e49-8a55-9cea-661ee3b01d18,False,132636,False,False,,,False,,,48,False,
8957,True,905634c9-2a9a-65d1-2110-e33a5b661f02,True,56017,False,True,4,4,False,,,14,True,
8961,True,fe960397-a135-8603-33a1-b8da9f9f93f8,True,29314,False,True,4,4,False,,,12,True,
11151,False,77aa69e3-6475-adc0-b1a3-495479fb06f2,False,94534,False,False,0,4,False,0,0,13,False,
2042,False,77be94af-f9cc-a93f-0b9a-8598ea7099d6,False,21887,False,True,2,0,True,2,0,12,True,
10395,False,d0c48169-d77c-fb88-53f5-39e2d74e8433,False,118661,False,False,,,False,,,6,False,
8417,False,0cfd6f17-aa48-2abf-6a3e-698c6ddfed5d,False,27569,False,True,0,0,False,0,0,49,False,
517,True,320dc9e1-bb5c-f48c-ccd8-fa1a6c10c4fd,False,18638,True,False,0,0,True,4,0,6,False,
520,True,e9355960-727a-95ab-c716-daa9bd7e3ef7,True,13894,False,True,2,0,False,0,0,8,False,
528,True,b9267c74-3e24-c4af-abf3-3957e93aef2a,True,20449,False,True,2,0,False,0,0,9,False,
994,False,6e0c9ee6-c0f6-1f99-7075-46cc63a7109f,False,1369,True,False,0,0,True,2,0,6,False,
10579,False,91f059ab-458b-fe6b-82b6-df4102ce6448,False,4271,False,False,,2,False,,,50,False,
10589,False,97c78e5a-73fd-5876-49eb-3327f89a1dec,False,134094,False,False,,2,False,,,82,True,
10858,False,84c74fc1-5906-3c01-af9d-070b53be4cd9,False,4039,False,True,4,4,False,,,8,False,
10859,False,0b097015-0a64-e62b-59fb-6b49319ccf5a,False,8846,False,True,4,4,False,,,8,False,
1862,True,c6dc1893-317d-35e4-a755-6e334340cc8c,False,20427,True,False,0,0,False,0,0,38,False,
9009,False,ab7440c1-56b1-9e52-0e8c-662ae00563b4,False,110568,False,True,,,False,,,,False,
870,True,fc9b2d84-7322-6271-23a7-f8f27b41c30a,False,2551,False,False,0,0,False,0,0,9,False,
878,True,31a2c2ad-67c4-403b-88b7-2ce5453ce669,True,7152,False,True,2,0,False,0,0,12,False,
892,True,6ec19f71-0d43-300b-9daa-e961b05e98f6,True,16626,False,False,0,0,True,4,0,6,False,
898,False,fba0bbd0-54f0-eeac-754d-b643bf64057c,False,10758,False,True,2,0,False,0,0,8,False,
11218,True,ad1ea869-edc1-d6f0-c77a-33c5d32fe416,False,115860,False,True,2,2,False,0,0,20,False,
8996,False,1757ecfe-5271-cdd8-6e51-bfb6bb43b824,False,110436,False,False,,,True,39,40,82,False,
922,True,fda593f0-d159-7147-17cf-a270d88cee25,True,51655,False,True,2,0,False,0,0,5,False,
933,True,a4bd457c-0703-a477-9a61-67c6f7aba201,False,21008,False,False,0,0,True,4,0,46,False,
11120,False,fa9008e1-69bd-0079-5b54-f516a79fe6cd,False,35571,False,False,,2,False,,,14,True,
537,True,1e6006f4-f671-8049-b579-b003f4dda777,False,1527,False,True,2,0,False,0,0,5,False,
10785,False,366b0518-52d8-b9d0-1102-eef547b4d34d,False,79511,False,False,,8,False,,,19,False,
1012,True,63270dff-10a8-0ae7-0421-a52263843dad,False,2937,True,False,0,0,True,6,0,12,False,
9606,False,1b4ed3db-be85-563b-99ad-7f487095092e,False,21480,False,False,,,False,,,5,False,
10684,False,bd1785fe-b963-4ad4-4e48-7794aac0482d,False,784,False,False,,,False,,,14,False,
11324,True,0710c1b2-bc5a-0146-e166-750bcdf32149,True,132156,False,False,,,True,12,12,49,False,
11331,True,ea1e321a-0c73-ab2c-bdd8-e8d57d7cd8d3,True,136103,False,False,,,True,12,12,46,False,
11333,True,3574be48-0fa7-52da-5d00-3f92a6c03f33,True,136104,False,False,,,True,12,12,6,False,
11340,True,5f465762-4046-a015-bebc-3abb14d3af16,True,136106,False,True,,,False,12,12,6,False,
11466,False,e0eb2cf4-922e-4bf4-eba5-10a616616066,False,6400,False,False,,4,False,,,24,False,
11603,False,6b6debbf-ebe5-5b79-2817-87855aeeff92,False,137324,False,False,2,,True,,,48,False,
11604,True,8a666521-eb22-a867-6ad7-d8ac67bda5c5,False,137325,False,True,2,2,False,,,130,False,
11714,False,9025820c-8aa9-bc2a-aa81-6c07d6adb7c1,False,138906,False,False,,,False,,,167,False,
1019,True,81d4dfd4-6061-b9c2-1e88-3e3d1c5fece9,False,6147,False,True,4,0,True,4,0,6,True,
1132,False,0f6a6efc-c0da-9ad9-abe0-f9b8c098146b,False,16533,False,False,0,0,True,8,0,6,False,
1134,False,3ed5961b-6e5d-cc2e-a412-865e5b0ccc3b,False,2118,False,False,0,0,True,4,0,6,False,
1170,False,87c92be8-c0d8-8002-1545-8b76391abe2c,False,39177,False,False,0,0,True,3,0,34,False,
2041,True,8d0aaf39-a109-3313-1d25-cf66f5275625,True,4707,False,True,2,0,False,0,0,5,False,
2044,True,b6aa25d1-97e0-1d2c-7c1a-d93b8124c998,False,7402,True,True,4,0,True,4,0,9,True,
2043,True,df3e7072-d938-e573-3e5b-f9421781903d,False,2042,True,True,4,0,True,4,0,6,False,
4046,False,9ae69db0-c12f-072c-7b2f-012659edfe70,False,21167,False,True,4,0,False,0,0,9,True,
2048,True,e8609926-c7fb-2a77-a5c3-93d762ba933f,True,10237,True,True,4,0,True,4,0,8,False,
2050,True,68d6407e-8063-314e-a0c7-aa8df7c7f3e4,True,2249,False,True,2,0,False,0,0,12,False,
2049,True,b2694dd7-1b12-4294-f16d-38383576a174,True,2249,False,True,2,0,False,0,0,9,False,
4067,False,861e8d37-6d05-9942-8b8a-e311acddd13a,False,11172,False,True,0,0,False,0,0,,True,
1071,True,b9afe826-6cb2-12df-5847-bec467fa680f,True,5613,True,False,0,0,True,6,0,6,False,
1074,False,a945077a-035a-2848-1719-8027334b0855,True,1121,False,False,0,0,True,2,0,6,False,
1081,True,c20fa187-5674-dc27-a478-9900107655a7,True,42682,False,False,0,0,True,4,0,46,False,
1108,True,aef29c13-831c-4ffd-d3a1-78b24baef38c,True,20868,True,False,0,0,True,8,0,6,False,
1117,False,853fe9f8-0327-48fb-234d-9a4e3fa6e715,True,34143,False,True,2,0,False,0,0,6,False,
1118,False,db046acb-8488-89a4-a8ea-2b38c35740ac,False,30371,False,False,0,0,True,2,0,6,False,
1147,False,4192c24c-c23d-6d09-81a5-1247783f4cbf,False,879,True,False,0,0,False,0,0,6,False,
1150,False,ef5aef9e-bca9-189c-2ba8-ad5e3dff2eb0,False,51681,False,False,0,0,False,0,0,72,False,
1182,False,c96501d9-8cd5-d05d-069c-bdf63b0f9c30,False,10184,True,True,2,0,True,2,0,6,False,
795,False,019cde66-ba8f-7e3a-fb88-832eabac89c3,False,10389,True,False,0,0,True,2,0,6,False,
1364,False,ea6e435e-cb6f-080e-d7f1-50821172511d,False,33452,False,True,4,0,False,0,0,6,False,
1218,True,534f61ae-66f9-b034-9d02-6156772d1355,False,3224,False,False,0,0,True,4,0,6,False,
1234,True,1df29e3a-6f6b-e398-413b-713387bcd592,False,36240,True,False,0,0,True,6,0,6,False,
1242,False,1df66a54-864c-d6c0-752a-8a7b5699b6d5,False,13208,False,False,0,0,False,0,0,6,False,
9745,False,f0d94c04-351a-6ceb-f0db-d0b7f33a0d1b,False,53019,False,False,,,True,,,6,False,
10035,False,0a968f24-8bb4-041e-c712-ae7b90d56ede,False,127340,False,True,2,2,False,,,,False,
8363,False,fa106dd5-e0c2-d82c-a073-d73337331aa3,False,82458,False,True,0,2,False,0,0,49,False,
1246,True,4b2dded8-1d34-92c3-08bb-578e898847fd,False,17729,True,False,0,0,True,4,0,6,False,
9605,False,c6836c22-a184-dd06-ac2e-f5aa99637686,False,86045,False,False,,,False,,,24,False,
1367,False,671f82d6-c8cd-5d5a-c559-bfdcfe4b80ba,False,33861,False,False,0,0,True,2,0,6,False,
8369,False,bbff4e0c-034d-670d-ec6b-57f9fd405028,False,21762,False,False,0,0,True,0,5,49,False,
8380,False,b8ebe969-5494-f5a8-c5ec-6f347ac96f44,False,82453,False,True,0,2,False,0,0,49,False,
8383,False,2ca276d5-28cd-14c5-1bab-899c7bd24ba5,False,52715,False,False,0,2,False,0,6,49,False,
8388,False,4abbdb2d-d688-d409-8460-4988f4e38165,True,83808,False,False,,,False,,,52,False,
10388,True,9694fea0-0690-bc30-1de5-12e1cec72fbe,False,38226,False,True,2,2,False,,,58,False,
8397,False,091be513-3344-e3ad-8d48-d250d9e5af7e,False,83863,False,False,,,False,,,34,False,
10399,True,a47e030d-4f28-bc1f-71b8-53d45a0d0a4c,False,20910,False,False,,,True,4,4,6,False,
1573,False,c6b23ee8-8a4d-9643-7640-99ba76919f3c,False,22022,False,True,4,0,True,4,0,12,False,
10402,False,ceecbdc5-a19b-10f3-8d10-c8781085025f,False,132866,False,True,2,4,False,2,4,82,True,
10580,False,115b092f-3530-266d-d6ff-e5187991b611,False,4271,False,False,,2,False,,,29,False,
9588,False,b103d08b-f487-8d5a-4e67-6c4f5c119d84,False,119426,False,False,,,True,,,,False,
8406,False,dbbbbe41-ce1e-d0ca-ebc4-6ba78b9f7ea4,False,76213,False,True,0,2,False,0,0,49,False,
632,False,2d3edb64-1a40-2ffe-39b8-7a6fe51baa40,True,7216,False,False,0,0,True,8,0,12,False,
1249,True,4e0ef4c9-e925-7320-3c3d-6212baeb1f86,False,14327,False,True,2,0,False,0,0,6,False,
9423,False,09e69a99-edf9-9804-79e7-e3d5b34fed18,False,117417,True,False,,,True,,15,6,False,
1448,True,908800ec-f7d1-ea20-5a5b-4d07b0be1c8e,False,22383,False,False,0,0,True,4,0,6,False,
10751,False,a339d7bc-b12f-39f4-a726-7a335183bcf4,False,134286,False,False,,1,False,,2,39,False,
1457,True,4d95e215-4ce9-5482-6099-9e31e6d2d88e,False,12571,False,False,0,0,True,2,0,48,False,
5489,True,3a425418-17b0-6ec2-120b-580ca1343da8,False,17683,False,True,2,0,False,0,0,6,True,
9616,False,e45a43f9-4690-0cda-4d2f-41fc2d90b265,False,120355,False,False,0,1,False,0,0,34,False,
646,True,21ff91a7-ee21-48ef-adb5-672c083d6d38,False,9265,False,False,0,0,True,4,0,6,False,
652,True,15f7095a-3870-2d96-029b-6456284362ab,False,119,False,True,2,0,False,0,0,12,False,
672,True,337844fb-56f3-4d07-decb-14650684821a,False,1316,False,True,2,0,False,0,0,8,True,
690,True,4078c4cb-5a13-9c1a-7ff7-f5fe141b43f6,False,141,False,True,2,0,False,0,0,11,True,
702,True,8486c270-6369-113c-d7d0-96601909b144,False,51648,False,True,2,0,True,4,0,6,True,
10710,False,92a0efb0-6e58-9a40-e7d1-2e0b2d066cd5,True,8244,False,False,,2,False,,,32,False,
810,True,1b5fca5d-c27d-1dcf-4f24-212f32593ab3,True,16284,False,True,2,0,False,0,0,9,False,
10867,False,9184de26-a45b-4b4a-2ba3-5c014b78135f,False,134355,False,False,,4,False,,,18,False,
10883,False,648bcf20-c7b5-b6fc-32a9-ea527a1d46d6,False,134407,False,False,,,False,,,14,False,
8886,False,aa92864a-848d-ce57-554b-bce6bcf37bb3,False,90701,False,True,0,2,True,0,4,49,False,
4914,False,74ed8e11-b4f0-94e4-7d3d-31a0f450eb00,False,74556,False,False,,,False,,12,,False,
8884,False,a590853f-0818-7c20-5aef-3da9b14c5a13,False,90662,False,True,0,3,True,0,6,49,False,
10896,False,3181d1fd-e266-4dd7-13e8-d22d4e440a90,False,2641,False,True,2,4,True,2,4,6,False,
11214,True,12d3d840-79bf-6e2e-cbc3-a5c82a3128af,True,132849,False,True,4,4,False,,,5,False,
11348,False,b98882d6-08b9-645b-a7e1-9dd738f715a9,False,4561,False,True,2,2,False,,,37,False,
11484,False,32923c6c-fa10-88e2-a314-be3f61ab38bb,False,38535,False,False,,4,False,,,52,False,
11608,True,862780a4-fb10-811e-2276-b68d29142015,False,137330,False,True,2,2,False,,,130,False,
10279,False,fda80132-b39a-2b2f-8f9e-1dc0ebc5ef90,False,86208,False,False,,,False,,,25,False,
1287,False,f776ccb3-4a32-17f8-7049-3e50571cacfd,False,51684,False,False,0,0,True,8,0,6,False,
1293,True,8035beb1-1231-effe-8939-2248c558c35b,False,35620,False,True,4,0,False,0,0,6,False,
2205,False,33ed6409-26a2-e7c6-603b-d438ad163eb4,False,55024,False,False,1,1,True,4,4,39,False,
2206,False,8da7bbfc-a714-00ba-9e5d-485269cbe49c,False,55024,False,False,1,1,True,4,4,34,False,
9295,False,0d7acfc4-b445-2e6a-7b23-48b1fd9f5fe8,False,107433,False,False,,1,False,,2,165,False,
1297,True,ffbbdf4e-a0a0-eff7-f2cc-6504f245046a,False,9901,False,True,4,0,True,4,0,6,False,
1328,True,e8bd41d0-4d21-63f3-024a-a90a87982e34,False,36101,False,True,4,0,False,0,0,6,False,
1331,False,3ba22cdb-9d43-27dc-bc33-9721e7265241,True,35289,False,True,4,0,False,0,0,49,False,
534,True,429517d3-7dca-e214-6dab-83abd6048c87,False,16228,False,True,2,0,False,0,0,12,True,
1579,True,152f435f-541e-780c-87f9-68db0d04d143,False,3502,False,False,0,0,True,4,0,12,False,
